gameID,leagueID,season,date,homeGoals,awayGoals,homeGoalsHalfTime,awayGoalsHalfTime
81,1,2015,2015-08-08 15:45:00,1,0,1,0
82,1,2015,2015-08-08 18:00:00,0,1,0,0
83,1,2015,2015-08-08 18:00:00,2,2,0,1
84,1,2015,2015-08-08 18:00:00,4,2,3,0
85,1,2015,2015-08-08 18:00:00,1,3,0,1
86,1,2015,2015-08-08 20:30:00,2,2,2,1
87,1,2015,2015-08-09 16:30:00,2,2,1,1
88,1,2015,2015-08-09 16:30:00,0,2,0,1
89,1,2015,2015-08-09 19:00:00,0,1,0,0
90,1,2015,2015-08-10 23:00:00,0,3,0,2
91,1,2015,2015-08-14 22:45:00,0,1,0,1
92,1,2015,2015-08-15 15:45:00,0,3,0,2
93,1,2015,2015-08-15 18:00:00,1,3,0,2
94,1,2015,2015-08-15 18:00:00,2,0,1,0
95,1,2015,2015-08-15 18:00:00,2,2,2,0
96,1,2015,2015-08-15 18:00:00,0,0,0,0
97,1,2015,2015-08-15 18:00:00,1,2,0,2
98,1,2015,2015-08-16 16:30:00,1,2,1,1
99,1,2015,2015-08-16 19:00:00,3,0,1,0
100,1,2015,2015-08-17 23:00:00,1,0,1,0
101,1,2015,2015-08-22 15:45:00,0,0,0,0
102,1,2015,2015-08-22 18:00:00,1,1,1,1
103,1,2015,2015-08-22 18:00:00,1,1,0,1
104,1,2015,2015-08-22 18:00:00,2,1,0,0
105,1,2015,2015-08-22 18:00:00,1,1,0,0
106,1,2015,2015-08-22 18:00:00,3,4,0,2
107,1,2015,2015-08-23 16:30:00,2,3,1,3
108,1,2015,2015-08-23 19:00:00,0,2,0,0
109,1,2015,2015-08-23 19:00:00,0,0,0,0
110,1,2015,2015-08-24 23:00:00,0,0,0,0
111,1,2015,2015-08-29 15:45:00,0,1,0,0
112,1,2015,2015-08-29 18:00:00,0,1,0,1
113,1,2015,2015-08-29 18:00:00,2,2,2,1
114,1,2015,2015-08-29 18:00:00,1,1,1,0
115,1,2015,2015-08-29 18:00:00,1,2,0,0
116,1,2015,2015-08-29 18:00:00,0,3,0,2
117,1,2015,2015-08-29 18:00:00,2,0,0,0
118,1,2015,2015-08-29 20:30:00,0,0,0,0
119,1,2015,2015-08-30 16:30:00,3,0,1,0
120,1,2015,2015-08-30 19:00:00,2,1,0,0
121,1,2015,2015-09-12 15:45:00,3,1,2,1
122,1,2015,2015-09-12 18:00:00,2,0,1,0
123,1,2015,2015-09-12 18:00:00,0,1,0,0
124,1,2015,2015-09-12 18:00:00,1,0,0,0
125,1,2015,2015-09-12 18:00:00,0,0,0,0
126,1,2015,2015-09-12 18:00:00,3,1,1,0
127,1,2015,2015-09-12 20:30:00,3,1,0,0
128,1,2015,2015-09-13 16:30:00,0,1,0,0
129,1,2015,2015-09-13 19:00:00,3,2,0,1
130,1,2015,2015-09-14 23:00:00,2,0,1,0
131,1,2015,2015-09-19 15:45:00,2,0,0,0
132,1,2015,2015-09-19 18:00:00,1,2,0,2
133,1,2015,2015-09-19 18:00:00,0,1,0,1
134,1,2015,2015-09-19 18:00:00,2,0,2,0
135,1,2015,2015-09-19 18:00:00,2,2,2,0
136,1,2015,2015-09-19 18:00:00,0,0,0,0
137,1,2015,2015-09-19 20:30:00,1,2,1,2
138,1,2015,2015-09-20 16:30:00,1,0,0,0
139,1,2015,2015-09-20 19:00:00,2,3,1,1
140,1,2015,2015-09-20 19:00:00,1,1,0,0
141,1,2015,2015-09-26 15:45:00,4,1,1,1
142,1,2015,2015-09-26 18:00:00,3,1,1,0
143,1,2015,2015-09-26 18:00:00,2,1,1,0
144,1,2015,2015-09-26 18:00:00,2,5,1,2
145,1,2015,2015-09-26 18:00:00,3,2,1,0
146,1,2015,2015-09-26 18:00:00,3,0,1,0
147,1,2015,2015-09-26 18:00:00,2,2,1,1
148,1,2015,2015-09-26 20:30:00,2,2,1,0
149,1,2015,2015-09-27 19:00:00,0,1,0,0
150,1,2015,2015-09-28 23:00:00,2,3,1,0
151,1,2015,2015-10-03 15:45:00,2,0,0,0
152,1,2015,2015-10-03 18:00:00,0,1,0,0
153,1,2015,2015-10-03 18:00:00,1,1,1,1
154,1,2015,2015-10-03 18:00:00,6,1,1,1
155,1,2015,2015-10-03 18:00:00,1,2,0,1
156,1,2015,2015-10-03 18:00:00,2,2,2,1
157,1,2015,2015-10-03 20:30:00,1,3,1,1
158,1,2015,2015-10-04 16:30:00,1,1,1,1
159,1,2015,2015-10-04 19:00:00,2,2,2,1
160,1,2015,2015-10-04 19:00:00,3,0,3,0
161,1,2015,2015-10-17 15:45:00,0,0,0,0
162,1,2015,2015-10-17 18:00:00,2,2,2,0
163,1,2015,2015-10-17 18:00:00,1,0,0,0
164,1,2015,2015-10-17 18:00:00,2,0,1,0
165,1,2015,2015-10-17 18:00:00,1,3,1,1
166,1,2015,2015-10-17 18:00:00,0,3,0,2
167,1,2015,2015-10-17 18:00:00,5,1,4,1
168,1,2015,2015-10-17 20:30:00,0,3,0,0
169,1,2015,2015-10-18 19:00:00,6,2,3,2
170,1,2015,2015-10-19 23:00:00,0,1,0,1
171,1,2015,2015-10-24 18:00:00,1,2,0,0
172,1,2015,2015-10-24 18:00:00,1,0,0,0
173,1,2015,2015-10-24 18:00:00,2,1,1,0
174,1,2015,2015-10-24 18:00:00,0,1,0,0
175,1,2015,2015-10-24 18:00:00,0,2,0,1
176,1,2015,2015-10-24 20:30:00,2,1,2,1
177,1,2015,2015-10-25 16:00:00,3,0,1,0
178,1,2015,2015-10-25 18:05:00,1,5,1,3
179,1,2015,2015-10-25 18:05:00,0,0,0,0
180,1,2015,2015-10-25 20:15:00,1,1,0,0
181,1,2015,2015-10-31 16:45:00,1,3,1,1
182,1,2015,2015-10-31 19:00:00,0,0,0,0
183,1,2015,2015-10-31 19:00:00,2,1,0,0
184,1,2015,2015-10-31 19:00:00,0,0,0,0
185,1,2015,2015-10-31 19:00:00,0,3,0,0
186,1,2015,2015-10-31 19:00:00,2,0,1,0
187,1,2015,2015-10-31 19:00:00,2,3,1,0
188,1,2015,2015-11-01 17:30:00,6,2,2,1
189,1,2015,2015-11-01 20:00:00,2,0,2,0
190,1,2015,2015-11-03 00:00:00,3,1,2,0
191,1,2015,2015-11-07 16:45:00,0,1,0,1
192,1,2015,2015-11-07 19:00:00,2,1,0,0
193,1,2015,2015-11-07 19:00:00,2,0,0,0
194,1,2015,2015-11-07 19:00:00,1,0,0,0
195,1,2015,2015-11-07 19:00:00,1,1,1,1
196,1,2015,2015-11-07 19:00:00,0,1,0,0
197,1,2015,2015-11-07 21:30:00,1,0,0,0
198,1,2015,2015-11-08 17:30:00,0,0,0,0
199,1,2015,2015-11-08 20:00:00,1,1,0,1
200,1,2015,2015-11-08 20:00:00,1,2,1,1
201,1,2015,2015-11-21 16:45:00,1,2,0,1
202,1,2015,2015-11-21 19:00:00,2,2,2,2
203,1,2015,2015-11-21 19:00:00,0,1,0,1
204,1,2015,2015-11-21 19:00:00,2,1,2,1
205,1,2015,2015-11-21 19:00:00,0,3,0,1
206,1,2015,2015-11-21 19:00:00,4,0,3,0
207,1,2015,2015-11-21 19:00:00,1,0,0,0
208,1,2015,2015-11-21 21:30:00,1,4,1,3
209,1,2015,2015-11-22 20:00:00,4,1,2,0
210,1,2015,2015-11-24 00:00:00,0,1,0,0
211,1,2015,2015-11-28 19:00:00,2,0,0,0
212,1,2015,2015-11-28 19:00:00,2,3,1,1
213,1,2015,2015-11-28 19:00:00,3,3,0,2
214,1,2015,2015-11-28 19:00:00,5,1,3,1
215,1,2015,2015-11-28 19:00:00,3,1,2,0
216,1,2015,2015-11-28 21:30:00,1,1,1,1
217,1,2015,2015-11-29 16:00:00,0,0,0,0
218,1,2015,2015-11-29 18:05:00,1,1,1,0
219,1,2015,2015-11-29 20:15:00,1,0,0,0
220,1,2015,2015-11-29 20:15:00,1,1,1,1
221,1,2015,2015-12-05 16:45:00,2,0,2,0
222,1,2015,2015-12-05 19:00:00,0,3,0,2
223,1,2015,2015-12-05 19:00:00,2,0,1,0
224,1,2015,2015-12-05 19:00:00,1,1,1,1
225,1,2015,2015-12-05 19:00:00,3,1,1,1
226,1,2015,2015-12-05 19:00:00,0,0,0,0
227,1,2015,2015-12-05 19:00:00,1,1,0,1
228,1,2015,2015-12-05 21:30:00,0,1,0,0
229,1,2015,2015-12-06 20:00:00,2,0,0,0
230,1,2015,2015-12-08 00:00:00,1,1,0,0
231,1,2015,2015-12-12 16:45:00,1,1,0,1
232,1,2015,2015-12-12 19:00:00,2,1,1,0
233,1,2015,2015-12-12 19:00:00,0,1,0,1
234,1,2015,2015-12-12 19:00:00,1,0,1,0
235,1,2015,2015-12-12 19:00:00,0,0,0,0
236,1,2015,2015-12-12 21:30:00,2,1,1,1
237,1,2015,2015-12-13 17:30:00,0,2,0,2
238,1,2015,2015-12-13 20:00:00,2,2,1,1
239,1,2015,2015-12-13 20:00:00,1,2,1,0
240,1,2015,2015-12-15 00:00:00,2,1,1,0
241,1,2015,2015-12-19 19:00:00,1,2,0,0
242,1,2015,2015-12-19 19:00:00,0,2,0,2
243,1,2015,2015-12-19 19:00:00,1,2,0,1
244,1,2015,2015-12-19 19:00:00,3,1,2,0
245,1,2015,2015-12-19 19:00:00,2,3,1,1
246,1,2015,2015-12-19 19:00:00,1,2,0,1
247,1,2015,2015-12-19 21:30:00,1,1,1,0
248,1,2015,2015-12-20 17:30:00,3,0,2,0
249,1,2015,2015-12-20 20:00:00,0,0,0,0
250,1,2015,2015-12-22 00:00:00,2,1,2,0
251,1,2015,2015-12-26 16:45:00,2,0,2,0
252,1,2015,2015-12-26 19:00:00,1,0,1,0
253,1,2015,2015-12-26 19:00:00,3,0,2,0
254,1,2015,2015-12-26 19:00:00,1,1,0,1
255,1,2015,2015-12-26 19:00:00,0,0,0,0
256,1,2015,2015-12-26 19:00:00,2,2,1,1
257,1,2015,2015-12-26 19:00:00,1,0,0,0
258,1,2015,2015-12-26 19:00:00,4,1,3,0
259,1,2015,2015-12-26 21:30:00,0,1,0,0
260,1,2015,2015-12-26 23:45:00,4,0,1,0
261,1,2015,2015-12-28 19:00:00,1,0,0,0
262,1,2015,2015-12-28 19:00:00,1,2,1,1
263,1,2015,2015-12-28 19:00:00,2,0,1,0
264,1,2015,2015-12-28 19:00:00,0,0,0,0
265,1,2015,2015-12-28 19:00:00,3,4,1,2
266,1,2015,2015-12-28 21:30:00,2,0,1,0
267,1,2015,2015-12-28 21:30:00,0,0,0,0
268,1,2015,2015-12-28 21:30:00,2,1,0,1
269,1,2015,2015-12-29 23:45:00,0,0,0,0
270,1,2015,2015-12-30 23:45:00,0,1,0,0
271,1,2015,2016-01-02 16:45:00,2,0,1,0
272,1,2015,2016-01-02 19:00:00,2,1,0,0
273,1,2015,2016-01-02 19:00:00,1,0,0,0
274,1,2015,2016-01-02 19:00:00,0,0,0,0
275,1,2015,2016-01-02 19:00:00,2,1,0,0
276,1,2015,2016-01-02 19:00:00,1,0,0,0
277,1,2015,2016-01-02 19:00:00,3,1,1,0
278,1,2015,2016-01-02 21:30:00,1,2,0,0
279,1,2015,2016-01-03 17:30:00,0,3,0,1
280,1,2015,2016-01-03 20:00:00,1,1,1,1
281,1,2015,2016-01-12 23:45:00,3,3,1,2
282,1,2015,2016-01-12 23:45:00,1,0,0,0
283,1,2015,2016-01-12 23:45:00,1,3,1,0
284,1,2015,2016-01-13 23:45:00,2,0,1,0
285,1,2015,2016-01-13 23:45:00,3,1,0,0
286,1,2015,2016-01-13 23:45:00,2,4,2,1
287,1,2015,2016-01-13 23:45:00,2,2,1,1
288,1,2015,2016-01-13 23:45:00,0,0,0,0
289,1,2015,2016-01-14 00:00:00,3,3,2,2
290,1,2015,2016-01-14 00:00:00,0,1,0,0
291,1,2015,2016-01-16 16:45:00,4,1,1,1
292,1,2015,2016-01-16 19:00:00,4,0,2,0
293,1,2015,2016-01-16 19:00:00,2,1,2,0
294,1,2015,2016-01-16 19:00:00,3,0,2,0
295,1,2015,2016-01-16 19:00:00,3,3,0,0
296,1,2015,2016-01-16 19:00:00,3,0,1,0
297,1,2015,2016-01-16 21:30:00,1,1,0,1
298,1,2015,2016-01-17 18:05:00,0,1,0,0
299,1,2015,2016-01-17 20:15:00,0,0,0,0
300,1,2015,2016-01-19 00:00:00,1,0,1,0
301,1,2015,2016-01-23 16:45:00,4,5,2,1
302,1,2015,2016-01-23 19:00:00,1,3,1,0
303,1,2015,2016-01-23 19:00:00,0,1,0,0
304,1,2015,2016-01-23 19:00:00,3,0,1,0
305,1,2015,2016-01-23 19:00:00,0,0,0,0
306,1,2015,2016-01-23 19:00:00,1,1,1,1
307,1,2015,2016-01-23 19:00:00,2,1,0,0
308,1,2015,2016-01-23 21:30:00,2,2,1,1
309,1,2015,2016-01-24 17:30:00,1,2,1,2
310,1,2015,2016-01-24 20:00:00,0,1,0,1
311,1,2015,2016-02-02 23:45:00,0,0,0,0
312,1,2015,2016-02-02 23:45:00,2,0,0,0
313,1,2015,2016-02-02 23:45:00,0,3,0,2
314,1,2015,2016-02-02 23:45:00,0,1,0,1
315,1,2015,2016-02-02 23:45:00,2,0,0,0
316,1,2015,2016-02-03 00:00:00,1,2,1,1
317,1,2015,2016-02-03 00:00:00,3,0,2,0
318,1,2015,2016-02-03 00:00:00,1,1,0,0
319,1,2015,2016-02-03 23:45:00,3,0,1,0
320,1,2015,2016-02-03 23:45:00,0,0,0,0
321,1,2015,2016-02-06 16:45:00,1,3,0,1
322,1,2015,2016-02-06 19:00:00,1,0,1,0
323,1,2015,2016-02-06 19:00:00,0,3,0,3
324,1,2015,2016-02-06 19:00:00,1,0,0,0
325,1,2015,2016-02-06 19:00:00,1,1,1,0
326,1,2015,2016-02-06 19:00:00,2,0,1,0
327,1,2015,2016-02-06 19:00:00,2,2,0,0
328,1,2015,2016-02-06 21:30:00,1,0,1,0
329,1,2015,2016-02-07 17:30:00,0,2,0,2
330,1,2015,2016-02-07 20:00:00,1,1,0,0
331,1,2015,2016-02-13 16:45:00,2,1,1,1
332,1,2015,2016-02-13 19:00:00,0,1,0,0
333,1,2015,2016-02-13 19:00:00,2,2,0,0
334,1,2015,2016-02-13 19:00:00,0,1,0,1
335,1,2015,2016-02-13 19:00:00,1,2,1,1
336,1,2015,2016-02-13 19:00:00,1,3,0,1
337,1,2015,2016-02-13 21:30:00,5,1,3,0
338,1,2015,2016-02-14 16:00:00,2,1,0,1
339,1,2015,2016-02-14 18:05:00,0,6,0,2
340,1,2015,2016-02-14 20:15:00,1,2,0,0
341,1,2015,2016-02-27 16:45:00,1,0,1,0
342,1,2015,2016-02-27 19:00:00,0,0,0,0
343,1,2015,2016-02-27 19:00:00,1,0,0,0
344,1,2015,2016-02-27 19:00:00,1,2,1,0
345,1,2015,2016-02-27 19:00:00,2,1,0,0
346,1,2015,2016-02-27 21:30:00,3,2,3,0
347,1,2015,2016-02-28 18:05:00,2,1,0,1
348,1,2015,2016-02-28 18:05:00,3,2,2,1
349,1,2015,2016-03-01 23:45:00,1,3,0,2
350,1,2015,2016-03-01 23:45:00,2,0,1,0
351,1,2015,2016-03-01 23:45:00,2,2,2,1
352,1,2015,2016-03-01 23:45:00,2,2,1,0
353,1,2015,2016-03-01 23:45:00,1,2,0,2
354,1,2015,2016-03-02 23:45:00,1,0,1,0
355,1,2015,2016-03-02 23:45:00,1,2,1,1
356,1,2015,2016-03-02 23:45:00,1,0,0,0
357,1,2015,2016-03-03 00:00:00,3,0,2,0
358,1,2015,2016-03-03 00:00:00,1,0,0,0
359,1,2015,2016-03-05 16:45:00,2,2,0,1
360,1,2015,2016-03-05 19:00:00,1,1,0,0
361,1,2015,2016-03-05 19:00:00,1,0,0,0
362,1,2015,2016-03-05 19:00:00,1,1,1,0
363,1,2015,2016-03-05 19:00:00,2,3,1,0
364,1,2015,2016-03-05 19:00:00,4,0,0,0
365,1,2015,2016-03-05 19:00:00,1,3,0,1
366,1,2015,2016-03-05 21:30:00,0,1,0,0
367,1,2015,2016-03-06 17:30:00,1,2,0,0
368,1,2015,2016-03-06 20:00:00,1,0,0,0
369,1,2015,2016-03-12 16:45:00,0,0,0,0
370,1,2015,2016-03-12 19:00:00,1,2,0,2
371,1,2015,2016-03-12 19:00:00,3,2,1,1
372,1,2015,2016-03-13 20:00:00,0,2,0,1
373,1,2015,2016-03-14 00:00:00,1,0,1,0
374,1,2015,2016-03-19 16:45:00,0,2,0,2
375,1,2015,2016-03-19 19:00:00,0,1,0,1
376,1,2015,2016-03-19 19:00:00,2,2,1,1
377,1,2015,2016-03-19 19:00:00,1,2,0,1
378,1,2015,2016-03-19 19:00:00,0,1,0,0
379,1,2015,2016-03-19 21:30:00,1,0,0,0
380,1,2015,2016-03-20 17:30:00,3,2,0,2
381,1,2015,2016-03-20 17:30:00,1,1,0,1
382,1,2015,2016-03-20 20:00:00,0,1,0,1
383,1,2015,2016-03-20 20:00:00,3,0,2,0
384,1,2015,2016-04-02 15:45:00,0,4,0,2
385,1,2015,2016-04-02 18:00:00,4,0,2,0
386,1,2015,2016-04-02 18:00:00,0,4,0,3
387,1,2015,2016-04-02 18:00:00,3,2,1,0
388,1,2015,2016-04-02 18:00:00,2,2,1,0
389,1,2015,2016-04-02 18:00:00,0,0,0,0
390,1,2015,2016-04-02 18:00:00,2,2,2,1
391,1,2015,2016-04-02 20:30:00,1,1,0,0
392,1,2015,2016-04-03 16:30:00,1,0,1,0
393,1,2015,2016-04-03 19:00:00,1,0,0,0
394,1,2015,2016-04-09 15:45:00,3,3,2,2
395,1,2015,2016-04-09 18:00:00,1,1,1,1
396,1,2015,2016-04-09 18:00:00,3,1,2,0
397,1,2015,2016-04-09 18:00:00,1,0,1,0
398,1,2015,2016-04-09 18:00:00,1,2,0,1
399,1,2015,2016-04-09 18:00:00,1,0,0,0
400,1,2015,2016-04-09 20:30:00,2,1,1,1
401,1,2015,2016-04-10 16:30:00,0,2,0,0
402,1,2015,2016-04-10 19:00:00,3,0,0,0
403,1,2015,2016-04-10 19:00:00,4,1,2,1
404,1,2015,2016-04-13 23:00:00,0,0,0,0
405,1,2015,2016-04-16 15:45:00,0,3,0,1
406,1,2015,2016-04-16 18:00:00,1,0,1,0
407,1,2015,2016-04-16 18:00:00,1,1,0,0
408,1,2015,2016-04-16 18:00:00,3,0,1,0
409,1,2015,2016-04-16 18:00:00,0,1,0,1
410,1,2015,2016-04-16 20:30:00,0,3,0,1
411,1,2015,2016-04-17 16:30:00,2,2,1,0
412,1,2015,2016-04-17 16:30:00,1,2,0,2
413,1,2015,2016-04-17 19:00:00,1,1,1,0
414,1,2015,2016-04-18 23:00:00,0,4,0,1
415,1,2015,2016-04-19 22:45:00,1,1,1,1
416,1,2015,2016-04-20 22:45:00,3,1,2,0
417,1,2015,2016-04-20 23:00:00,2,0,1,0
418,1,2015,2016-04-20 23:00:00,4,0,2,0
419,1,2015,2016-04-21 22:45:00,2,0,2,0
420,1,2015,2016-04-23 15:45:00,4,0,2,0
421,1,2015,2016-04-23 18:00:00,2,4,1,2
422,1,2015,2016-04-23 18:00:00,1,4,1,2
423,1,2015,2016-04-23 18:00:00,2,2,2,0
424,1,2015,2016-04-24 17:05:00,0,0,0,0
425,1,2015,2016-04-24 19:15:00,4,0,2,0
426,1,2015,2016-04-25 23:00:00,1,1,1,0
427,1,2015,2016-04-30 18:00:00,1,1,0,0
428,1,2015,2016-04-30 18:00:00,1,0,0,0
429,1,2015,2016-04-30 18:00:00,2,1,1,1
430,1,2015,2016-04-30 18:00:00,3,2,1,1
431,1,2015,2016-04-30 18:00:00,0,3,0,2
432,1,2015,2016-04-30 20:30:00,1,0,0,0
433,1,2015,2016-05-01 15:00:00,3,1,2,0
434,1,2015,2016-05-01 17:05:00,1,1,1,1
435,1,2015,2016-05-01 19:30:00,4,2,2,1
436,1,2015,2016-05-02 23:00:00,2,2,0,2
437,1,2015,2016-05-07 15:45:00,0,1,0,0
438,1,2015,2016-05-07 18:00:00,2,1,0,1
439,1,2015,2016-05-07 18:00:00,1,4,0,2
440,1,2015,2016-05-07 18:00:00,0,0,0,0
441,1,2015,2016-05-07 18:00:00,1,1,0,1
442,1,2015,2016-05-07 18:00:00,3,2,1,2
443,1,2015,2016-05-07 20:30:00,3,1,2,0
444,1,2015,2016-05-08 16:30:00,1,2,1,1
445,1,2015,2016-05-08 19:00:00,2,0,1,0
446,1,2015,2016-05-08 19:00:00,2,2,1,1
447,1,2015,2016-05-10 23:30:00,3,2,1,0
448,1,2015,2016-05-11 22:45:00,4,2,3,1
449,1,2015,2016-05-11 22:45:00,3,0,2,0
450,1,2015,2016-05-11 23:00:00,1,1,0,1
451,1,2015,2016-05-15 18:00:00,4,0,1,0
452,1,2015,2016-05-15 18:00:00,1,1,0,0
453,1,2015,2016-05-15 18:00:00,3,0,2,0
454,1,2015,2016-05-15 18:00:00,5,1,2,0
455,1,2015,2016-05-15 18:00:00,4,1,1,0
456,1,2015,2016-05-15 18:00:00,2,1,0,1
457,1,2015,2016-05-15 18:00:00,1,1,1,1
458,1,2015,2016-05-15 18:00:00,2,2,0,1
459,1,2015,2016-05-15 18:00:00,1,1,1,1
460,1,2015,2016-05-17 23:00:00,3,1,1,0
461,1,2016,2016-08-13 15:30:00,2,1,1,0
462,1,2016,2016-08-13 18:00:00,0,1,0,0
463,1,2016,2016-08-13 18:00:00,1,1,1,0
464,1,2016,2016-08-13 18:00:00,0,1,0,0
465,1,2016,2016-08-13 18:00:00,1,1,1,0
466,1,2016,2016-08-13 18:00:00,1,1,0,1
467,1,2016,2016-08-13 20:30:00,2,1,1,0
468,1,2016,2016-08-14 16:30:00,1,3,0,1
469,1,2016,2016-08-14 19:00:00,3,4,1,1
470,1,2016,2016-08-15 23:00:00,2,1,0,0
471,1,2016,2016-08-19 23:00:00,2,0,1,0
472,1,2016,2016-08-20 15:30:00,1,4,0,2
473,1,2016,2016-08-20 18:00:00,2,0,2,0
474,1,2016,2016-08-20 18:00:00,0,2,0,0
475,1,2016,2016-08-20 18:00:00,1,0,0,0
476,1,2016,2016-08-20 18:00:00,1,2,0,0
477,1,2016,2016-08-20 18:00:00,1,2,1,1
478,1,2016,2016-08-20 20:30:00,0,0,0,0
479,1,2016,2016-08-21 16:30:00,1,2,0,2
480,1,2016,2016-08-21 19:00:00,1,0,0,0
481,1,2016,2016-08-27 15:30:00,1,1,0,1
482,1,2016,2016-08-27 18:00:00,1,3,0,3
483,1,2016,2016-08-27 18:00:00,2,1,1,0
484,1,2016,2016-08-27 18:00:00,1,1,0,0
485,1,2016,2016-08-27 18:00:00,3,0,2,0
486,1,2016,2016-08-27 18:00:00,1,1,0,1
487,1,2016,2016-08-27 18:00:00,1,0,0,0
488,1,2016,2016-08-27 20:30:00,0,1,0,0
489,1,2016,2016-08-28 16:30:00,0,0,0,0
490,1,2016,2016-08-28 19:00:00,3,1,2,0
491,1,2016,2016-09-10 15:30:00,1,2,1,2
492,1,2016,2016-09-10 18:00:00,1,2,1,1
493,1,2016,2016-09-10 18:00:00,0,4,0,1
494,1,2016,2016-09-10 18:00:00,2,1,1,1
495,1,2016,2016-09-10 18:00:00,1,0,0,0
496,1,2016,2016-09-10 18:00:00,1,1,0,0
497,1,2016,2016-09-10 18:00:00,2,4,2,2
498,1,2016,2016-09-10 20:30:00,4,1,2,1
499,1,2016,2016-09-11 19:00:00,2,2,0,1
500,1,2016,2016-09-12 23:00:00,0,3,0,0
501,1,2016,2016-09-16 23:00:00,1,2,0,2
502,1,2016,2016-09-17 18:00:00,1,4,0,1
503,1,2016,2016-09-17 18:00:00,3,0,1,0
504,1,2016,2016-09-17 18:00:00,4,0,2,0
505,1,2016,2016-09-17 18:00:00,4,2,3,0
506,1,2016,2016-09-17 20:30:00,3,1,3,1
507,1,2016,2016-09-18 15:00:00,3,1,1,0
508,1,2016,2016-09-18 17:15:00,4,1,2,0
509,1,2016,2016-09-18 17:15:00,1,0,0,0
510,1,2016,2016-09-18 19:30:00,1,0,0,0
511,1,2016,2016-09-24 15:30:00,4,1,4,0
512,1,2016,2016-09-24 18:00:00,1,2,0,2
513,1,2016,2016-09-24 18:00:00,1,1,0,0
514,1,2016,2016-09-24 18:00:00,2,3,1,0
515,1,2016,2016-09-24 15:00:00,1,3,1,1
516,1,2016,2016-09-24 18:00:00,5,1,3,0
517,1,2016,2016-09-24 18:00:00,1,0,1,0
518,1,2016,2016-09-24 20:30:00,3,0,3,0
519,1,2016,2016-09-25 19:00:00,0,3,0,1
520,1,2016,2016-09-26 23:00:00,2,0,1,0
521,1,2016,2016-09-30 23:00:00,1,1,1,0
522,1,2016,2016-10-01 15:30:00,1,2,1,0
523,1,2016,2016-10-01 18:00:00,1,1,0,1
524,1,2016,2016-10-01 18:00:00,0,2,0,0
525,1,2016,2016-10-01 18:00:00,2,2,0,1
526,1,2016,2016-10-01 18:00:00,1,1,0,0
527,1,2016,2016-10-02 15:00:00,1,1,0,0
528,1,2016,2016-10-02 17:15:00,0,0,0,0
529,1,2016,2016-10-02 17:15:00,2,0,2,0
530,1,2016,2016-10-02 19:30:00,0,1,0,0
531,1,2016,2016-10-15 15:30:00,3,0,2,0
532,1,2016,2016-10-15 18:00:00,3,2,2,1
533,1,2016,2016-10-15 18:00:00,6,1,3,1
534,1,2016,2016-10-15 18:00:00,1,1,0,0
535,1,2016,2016-10-15 18:00:00,2,0,2,0
536,1,2016,2016-10-15 18:00:00,1,1,0,0
537,1,2016,2016-10-15 20:30:00,0,1,0,1
538,1,2016,2016-10-16 16:30:00,0,1,0,0
539,1,2016,2016-10-16 19:00:00,3,1,0,0
540,1,2016,2016-10-17 23:00:00,0,0,0,0
541,1,2016,2016-10-22 15:30:00,0,0,0,0
542,1,2016,2016-10-22 18:00:00,1,0,0,0
543,1,2016,2016-10-22 18:00:00,0,0,0,0
544,1,2016,2016-10-22 18:00:00,3,1,1,0
545,1,2016,2016-10-22 18:00:00,0,2,0,1
546,1,2016,2016-10-22 18:00:00,2,1,1,0
547,1,2016,2016-10-22 18:00:00,0,0,0,0
548,1,2016,2016-10-22 20:30:00,2,1,2,0
549,1,2016,2016-10-23 16:30:00,1,1,0,1
550,1,2016,2016-10-23 19:00:00,4,0,2,0
551,2,2015,2015-08-22 20:00:00,1,1,0,0
552,2,2015,2015-08-22 22:45:00,2,1,2,1
553,2,2015,2015-08-23 20:00:00,0,1,0,0
554,2,2015,2015-08-23 22:45:00,1,0,0,0
555,2,2015,2015-08-23 22:45:00,5,2,5,1
556,2,2015,2015-08-23 22:45:00,2,1,1,1
557,2,2015,2015-08-23 22:45:00,1,0,0,0
558,2,2015,2015-08-23 22:45:00,1,3,1,0
559,2,2015,2015-08-23 22:45:00,2,0,1,0
560,2,2015,2015-08-23 22:45:00,1,2,1,0
561,2,2015,2015-08-29 20:00:00,0,1,0,0
562,2,2015,2015-08-29 22:45:00,2,1,1,1
563,2,2015,2015-08-30 20:00:00,2,1,0,0
564,2,2015,2015-08-30 22:45:00,3,1,0,1
565,2,2015,2015-08-30 22:45:00,0,1,0,1
566,2,2015,2015-08-30 22:45:00,2,2,2,0
567,2,2015,2015-08-30 22:45:00,1,2,0,1
568,2,2015,2015-08-30 22:45:00,4,0,3,0
569,2,2015,2015-08-30 22:45:00,2,0,0,0
570,2,2015,2015-08-30 22:45:00,2,0,1,0
571,2,2015,2015-09-12 20:00:00,1,0,0,0
572,2,2015,2015-09-12 20:00:00,0,2,0,1
573,2,2015,2015-09-12 22:45:00,1,1,0,1
574,2,2015,2015-09-13 14:30:00,2,2,0,0
575,2,2015,2015-09-13 17:00:00,2,2,1,1
576,2,2015,2015-09-13 17:00:00,2,2,2,2
577,2,2015,2015-09-13 17:00:00,2,2,2,1
578,2,2015,2015-09-13 20:00:00,2,0,0,0
