gameID,season,date,homeGoals,awayGoals,homeGoalsHalfTime,awayGoalsHalfTime
2048,2015,2015-12-14 00:00:00,5,1,2,1
2049,2015,2015-12-18 23:30:00,1,0,1,0
2050,2015,2015-12-19 20:00:00,0,3,0,2
2051,2015,2015-12-19 23:00:00,2,0,1,0
2052,2015,2015-12-19 23:00:00,0,2,0,0
2053,2015,2015-12-19 23:00:00,0,0,0,0
2054,2015,2015-12-19 23:00:00,1,1,1,0
2055,2015,2015-12-19 23:00:00,0,0,0,0
2056,2015,2015-12-20 17:00:00,1,0,0,0
2057,2015,2015-12-20 20:00:00,2,1,1,0
2058,2015,2015-12-21 00:00:00,1,1,0,0
2059,2015,2016-01-08 23:30:00,2,0,2,0
2060,2015,2016-01-09 20:00:00,4,1,1,0
2061,2015,2016-01-09 23:00:00,0,1,0,1
2062,2015,2016-01-09 23:00:00,1,3,1,0
2063,2015,2016-01-09 23:00:00,2,2,2,2
2064,2015,2016-01-09 23:00:00,2,0,1,0
2065,2015,2016-01-09 23:00:00,2,2,0,2
2066,2015,2016-01-10 17:00:00,2,1,1,1
2067,2015,2016-01-10 20:00:00,1,1,1,1
2068,2015,2016-01-11 00:00:00,0,0,0,0
2069,2015,2016-01-15 23:30:00,2,1,0,1
2070,2015,2016-01-16 20:00:00,0,1,0,0
2071,2015,2016-01-16 23:00:00,1,0,0,0
2072,2015,2016-01-16 23:00:00,2,2,1,2
2073,2015,2016-01-16 23:00:00,2,2,2,0
2074,2015,2016-01-16 23:00:00,2,4,2,3
2075,2015,2016-01-16 23:00:00,1,0,0,0
2076,2015,2016-01-17 17:00:00,0,2,0,0
2077,2015,2016-01-17 20:00:00,1,3,0,1
2078,2015,2016-01-18 00:00:00,1,0,0,0
2079,2015,2016-01-22 23:30:00,1,0,0,0
2080,2015,2016-01-23 20:00:00,5,1,2,0
2081,2015,2016-01-23 23:00:00,1,0,0,0
2082,2015,2016-01-23 23:00:00,2,2,2,0
2083,2015,2016-01-23 23:00:00,1,3,1,0
2084,2015,2016-01-23 23:00:00,1,2,1,1
2085,2015,2016-01-23 23:00:00,2,1,2,1
2086,2015,2016-01-24 17:00:00,4,0,2,0
2087,2015,2016-01-24 20:00:00,1,1,0,0
2088,2015,2016-01-25 00:00:00,1,1,0,0
2089,2015,2016-01-29 23:30:00,1,1,0,0
2090,2015,2016-01-30 20:00:00,3,0,2,0
2091,2015,2016-01-30 23:00:00,0,1,0,1
2092,2015,2016-01-30 23:00:00,2,0,1,0
2093,2015,2016-01-30 23:00:00,0,4,0,2
2094,2015,2016-01-30 23:00:00,1,0,0,0
2095,2015,2016-01-30 23:00:00,1,2,0,1
2096,2015,2016-01-31 17:00:00,2,0,2,0
2097,2015,2016-01-31 20:00:00,4,0,1,0
2098,2015,2016-02-01 00:00:00,0,2,0,0
2099,2015,2016-02-02 22:00:00,2,0,1,0
2100,2015,2016-02-03 00:00:00,0,1,0,0
2101,2015,2016-02-03 22:00:00,1,0,0,0
2102,2015,2016-02-03 22:00:00,3,0,1,0
2103,2015,2016-02-03 22:00:00,4,0,1,0
2104,2015,2016-02-03 22:00:00,3,1,2,1
2105,2015,2016-02-03 22:00:00,1,0,0,0
2106,2015,2016-02-03 22:00:00,2,1,1,1
2107,2015,2016-02-04 00:00:00,3,1,1,1
2108,2015,2016-02-05 00:00:00,0,1,0,0
2109,2015,2016-02-06 17:00:00,1,0,0,0
2110,2015,2016-02-06 20:00:00,0,3,0,1
2111,2015,2016-02-06 23:00:00,1,1,0,1
2112,2015,2016-02-06 23:00:00,0,0,0,0
2113,2015,2016-02-06 23:00:00,2,0,1,0
2114,2015,2016-02-06 23:00:00,0,2,0,1
2115,2015,2016-02-06 23:00:00,0,0,0,0
2116,2015,2016-02-07 17:00:00,1,1,1,0
2117,2015,2016-02-07 20:00:00,1,4,1,2
2118,2015,2016-02-08 00:00:00,1,2,1,1
2119,2015,2016-02-12 23:30:00,1,0,0,0
2120,2015,2016-02-13 20:00:00,0,0,0,0
2121,2015,2016-02-13 23:00:00,0,1,0,0
2122,2015,2016-02-13 23:00:00,2,4,1,2
2123,2015,2016-02-13 23:00:00,2,1,2,0
2124,2015,2016-02-13 23:00:00,2,0,1,0
2125,2015,2016-02-13 23:00:00,2,3,1,3
2126,2015,2016-02-14 17:00:00,4,1,3,0
2127,2015,2016-02-14 20:00:00,1,1,0,0
2128,2015,2016-02-15 00:00:00,1,1,0,1
2129,2015,2016-02-19 23:30:00,0,0,0,0
2130,2015,2016-02-20 20:00:00,4,1,3,1
2131,2015,2016-02-20 23:00:00,4,3,1,2
2132,2015,2016-02-20 23:00:00,1,1,0,0
2133,2015,2016-02-20 23:00:00,2,3,0,3
2134,2015,2016-02-20 23:00:00,3,1,2,0
2135,2015,2016-02-21 17:00:00,1,1,0,0
2136,2015,2016-02-21 20:00:00,1,0,0,0
2137,2015,2016-02-22 00:00:00,1,0,1,0
2138,2015,2016-02-26 23:30:00,0,2,0,0
2139,2015,2016-02-27 20:00:00,3,0,0,0
2140,2015,2016-02-27 23:00:00,4,1,2,0
2141,2015,2016-02-27 23:00:00,1,2,0,0
2142,2015,2016-02-27 23:00:00,2,2,1,1
2143,2015,2016-02-27 23:00:00,0,1,0,1
2144,2015,2016-02-28 17:00:00,0,0,0,0
2145,2015,2016-02-28 20:00:00,1,2,0,0
2146,2015,2016-02-29 00:00:00,2,1,2,0
2147,2015,2016-03-04 23:30:00,2,2,0,0
2148,2015,2016-03-05 20:00:00,0,0,0,0
2149,2015,2016-03-05 23:00:00,0,0,0,0
2150,2015,2016-03-05 23:00:00,0,0,0,0
2151,2015,2016-03-05 23:00:00,1,1,1,0
2152,2015,2016-03-05 23:00:00,2,0,0,0
2153,2015,2016-03-05 23:00:00,2,1,1,1
2154,2015,2016-03-06 17:00:00,1,1,0,0
2155,2015,2016-03-06 20:00:00,4,1,4,0
2156,2015,2016-03-07 00:00:00,5,1,3,1
2157,2015,2016-03-09 21:30:00,0,0,0,0
2158,2015,2016-03-09 21:30:00,1,1,0,0
2159,2015,2016-03-11 23:30:00,2,2,2,1
2160,2015,2016-03-12 20:00:00,1,1,1,0
2161,2015,2016-03-12 23:00:00,1,0,0,0
2162,2015,2016-03-12 23:00:00,2,0,2,0
2163,2015,2016-03-12 23:00:00,0,2,0,0
2164,2015,2016-03-12 23:00:00,1,2,0,1
2165,2015,2016-03-12 23:00:00,4,0,1,0
2166,2015,2016-03-13 17:00:00,0,9,0,3
2167,2015,2016-03-13 20:00:00,2,0,0,0
2168,2015,2016-03-14 00:00:00,2,2,0,1
2169,2015,2016-03-18 23:30:00,2,5,1,3
2170,2015,2016-03-19 20:00:00,3,0,0,0
2171,2015,2016-03-19 23:00:00,5,1,3,1
2172,2015,2016-03-19 23:00:00,1,0,1,0
2173,2015,2016-03-19 23:00:00,2,1,1,1
2174,2015,2016-03-19 23:00:00,0,1,0,1
2175,2015,2016-03-20 00:00:00,2,0,0,0
2176,2015,2016-03-20 17:00:00,1,1,0,0
2177,2015,2016-03-20 20:00:00,3,0,1,0
2178,2015,2016-03-21 00:00:00,0,2,0,0
2179,2015,2016-04-01 22:30:00,1,2,0,1
2180,2015,2016-04-02 19:00:00,4,1,2,1
2181,2015,2016-04-02 22:00:00,0,2,0,1
2182,2015,2016-04-02 22:00:00,2,2,1,1
2183,2015,2016-04-02 22:00:00,0,1,0,0
2184,2015,2016-04-02 22:00:00,3,1,2,0
2185,2015,2016-04-02 22:00:00,2,0,1,0
2186,2015,2016-04-03 16:00:00,0,3,0,1
2187,2015,2016-04-03 19:00:00,2,1,0,0
2188,2015,2016-04-03 23:00:00,1,3,1,1
2189,2015,2016-04-08 22:30:00,0,2,0,2
2190,2015,2016-04-09 19:00:00,0,2,0,0
2191,2015,2016-04-09 22:00:00,0,0,0,0
2192,2015,2016-04-09 22:00:00,1,0,0,0
2193,2015,2016-04-09 22:00:00,1,2,0,1
2194,2015,2016-04-09 22:00:00,2,1,1,0
2195,2015,2016-04-09 22:00:00,4,0,0,0
2196,2015,2016-04-10 16:00:00,4,1,1,0
2197,2015,2016-04-10 19:00:00,3,0,2,0
2198,2015,2016-04-10 23:00:00,0,0,0,0
2199,2015,2016-04-15 22:30:00,1,1,0,1
2200,2015,2016-04-16 19:00:00,6,0,2,0
2201,2015,2016-04-16 22:00:00,0,1,0,0
2202,2015,2016-04-16 22:00:00,1,3,0,0
2203,2015,2016-04-16 22:00:00,1,1,0,0
2204,2015,2016-04-16 22:00:00,2,4,1,1
2205,2015,2016-04-16 22:00:00,2,1,0,0
2206,2015,2016-04-17 16:00:00,0,2,0,1
2207,2015,2016-04-17 19:00:00,0,3,0,0
2208,2015,2016-04-17 23:00:00,2,1,0,0
2209,2015,2016-04-22 22:30:00,2,0,1,0
2210,2015,2016-04-23 19:30:00,2,3,0,0
2211,2015,2016-04-24 16:00:00,1,1,0,1
2212,2015,2016-04-24 19:00:00,4,1,3,1
2213,2015,2016-04-24 19:00:00,2,0,0,0
2214,2015,2016-04-24 19:00:00,1,1,0,1
2215,2015,2016-04-24 19:00:00,3,2,2,1
2216,2015,2016-04-24 23:00:00,1,1,0,1
2217,2015,2016-04-27 20:30:00,0,0,0,0
2218,2015,2016-04-29 22:30:00,4,0,0,0
2219,2015,2016-04-30 16:00:00,1,0,0,0
2220,2015,2016-04-30 19:00:00,0,0,0,0
2221,2015,2016-04-30 21:00:00,3,2,2,0
2222,2015,2016-04-30 21:00:00,2,4,0,2
2223,2015,2016-04-30 21:00:00,2,3,0,1
2224,2015,2016-04-30 21:00:00,0,1,0,0
2225,2015,2016-04-30 21:00:00,0,0,0,0
2226,2015,2016-04-30 23:00:00,2,1,2,0
2227,2015,2016-05-01 19:00:00,0,1,0,1
2228,2015,2016-05-07 23:00:00,2,0,0,0
2229,2015,2016-05-07 23:00:00,1,0,0,0
2230,2015,2016-05-07 23:00:00,3,0,2,0
2231,2015,2016-05-07 23:00:00,1,2,0,2
2232,2015,2016-05-07 23:00:00,0,4,0,1
2233,2015,2016-05-07 23:00:00,0,0,0,0
2234,2015,2016-05-07 23:00:00,2,0,0,0
2235,2015,2016-05-07 23:00:00,1,0,0,0
2236,2015,2016-05-07 23:00:00,1,0,1,0
2237,2015,2016-05-07 23:00:00,6,1,4,1
2238,2015,2016-05-11 22:30:00,1,1,0,0
2239,2015,2016-05-14 23:00:00,2,0,2,0
2240,2015,2016-05-14 23:00:00,0,1,0,1
2241,2015,2016-05-14 23:00:00,2,3,1,2
2242,2015,2016-05-14 23:00:00,1,1,1,0
2243,2015,2016-05-14 23:00:00,1,0,1,0
2244,2015,2016-05-14 23:00:00,4,0,2,0
2245,2015,2016-05-14 23:00:00,1,0,1,0
2246,2015,2016-05-14 23:00:00,4,1,2,0
2247,2015,2016-05-14 23:00:00,1,2,0,1
2248,2015,2016-05-14 23:00:00,2,3,1,0
2249,2016,2016-08-12 22:00:00,0,1,0,0
2250,2016,2016-08-12 22:30:00,2,2,0,2
2251,2016,2016-08-13 19:00:00,3,2,1,0
2252,2016,2016-08-13 22:00:00,1,0,1,0
2253,2016,2016-08-13 22:00:00,3,2,2,2
2254,2016,2016-08-13 22:00:00,3,2,0,1
2255,2016,2016-08-13 22:00:00,0,1,0,0
2256,2016,2016-08-14 17:00:00,0,3,0,2
2257,2016,2016-08-14 19:00:00,1,0,0,0
2258,2016,2016-08-14 22:45:00,0,0,0,0
2259,2016,2016-08-19 22:45:00,2,0,1,0
2260,2016,2016-08-20 19:00:00,0,1,0,1
2261,2016,2016-08-20 22:00:00,4,1,2,0
2262,2016,2016-08-20 22:00:00,0,1,0,1
2263,2016,2016-08-20 22:00:00,2,0,1,0
2264,2016,2016-08-20 22:00:00,0,3,0,2
2265,2016,2016-08-20 22:00:00,1,0,0,0
2266,2016,2016-08-21 17:00:00,2,1,1,0
2267,2016,2016-08-21 19:00:00,3,1,0,1
2268,2016,2016-08-21 22:45:00,3,0,0,0
2269,2016,2016-08-26 22:45:00,2,0,1,0
2270,2016,2016-08-27 19:00:00,4,2,2,2
2271,2016,2016-08-27 22:00:00,2,0,0,0
2272,2016,2016-08-27 22:00:00,2,0,1,0
2273,2016,2016-08-27 22:00:00,0,2,0,0
2274,2016,2016-08-27 22:00:00,1,1,1,0
2275,2016,2016-08-27 22:00:00,1,1,1,1
2276,2016,2016-08-28 17:00:00,1,0,1,0
2277,2016,2016-08-28 19:00:00,0,0,0,0
2278,2016,2016-08-28 22:45:00,3,1,2,0
2279,2016,2016-09-09 22:45:00,1,1,0,0
2280,2016,2016-09-10 19:00:00,1,3,1,1
2281,2016,2016-09-10 22:00:00,2,1,1,0
2282,2016,2016-09-10 22:00:00,3,1,1,1
2283,2016,2016-09-10 22:00:00,0,2,0,1
2284,2016,2016-09-10 22:00:00,1,4,0,2
2285,2016,2016-09-10 22:00:00,1,1,1,1
2286,2016,2016-09-11 17:00:00,0,3,0,2
2287,2016,2016-09-11 19:00:00,2,0,0,0
2288,2016,2016-09-11 22:45:00,3,2,1,1
2289,2016,2016-09-16 22:45:00,0,6,0,4
2290,2016,2016-09-17 19:00:00,3,0,1,0
2291,2016,2016-09-17 22:00:00,1,1,0,0
2292,2016,2016-09-17 22:00:00,0,0,0,0
2293,2016,2016-09-17 22:00:00,2,1,0,0
2294,2016,2016-09-17 22:00:00,1,0,0,0
2295,2016,2016-09-17 22:00:00,0,1,0,1
2296,2016,2016-09-18 17:00:00,1,1,0,0
2297,2016,2016-09-18 19:00:00,1,0,0,0
2298,2016,2016-09-18 22:45:00,0,0,0,0
2299,2016,2016-09-20 21:00:00,1,2,1,1
2300,2016,2016-09-20 23:00:00,3,0,2,0
2301,2016,2016-09-21 21:00:00,0,0,0,0
2302,2016,2016-09-21 21:00:00,2,1,1,0
2303,2016,2016-09-21 21:00:00,0,0,0,0
2304,2016,2016-09-21 21:00:00,1,0,0,0
2305,2016,2016-09-21 21:00:00,0,3,0,1
2306,2016,2016-09-21 21:00:00,4,0,2,0
2307,2016,2016-09-21 21:00:00,5,1,2,1
2308,2016,2016-09-21 23:00:00,3,2,1,1
2309,2016,2016-09-23 22:45:00,2,0,0,0
2310,2016,2016-09-24 19:00:00,1,0,0,0
2311,2016,2016-09-24 22:00:00,0,0,0,0
2312,2016,2016-09-24 22:00:00,0,1,0,1
2313,2016,2016-09-24 22:00:00,3,0,2,0
2314,2016,2016-09-24 22:00:00,1,0,0,0
2315,2016,2016-09-24 22:00:00,2,1,0,0
2316,2016,2016-09-25 17:00:00,3,1,0,0
2317,2016,2016-09-25 19:00:00,0,1,0,0
2318,2016,2016-09-25 22:45:00,2,1,1,1
2319,2016,2016-09-30 22:45:00,1,0,0,0
2320,2016,2016-10-01 19:00:00,2,0,2,0
2321,2016,2016-10-01 22:00:00,3,3,1,2
2322,2016,2016-10-01 22:00:00,1,0,0,0
2323,2016,2016-10-01 22:00:00,1,0,1,0
2324,2016,2016-10-01 22:00:00,1,0,0,0
2325,2016,2016-10-01 22:00:00,0,7,0,3
2326,2016,2016-10-02 17:00:00,1,1,0,0
2327,2016,2016-10-02 19:00:00,2,1,1,0
2328,2016,2016-10-02 22:45:00,2,0,1,0
2329,2016,2016-10-14 21:00:00,3,1,0,1
2330,2016,2016-10-14 22:45:00,2,0,1,0
2331,2016,2016-10-15 19:00:00,1,2,0,2
2332,2016,2016-10-15 22:00:00,1,2,0,1
2333,2016,2016-10-15 22:00:00,3,2,1,1
2334,2016,2016-10-15 22:00:00,1,2,1,1
2335,2016,2016-10-15 22:00:00,1,0,1,0
2336,2016,2016-10-16 17:00:00,1,1,1,0
2337,2016,2016-10-16 19:00:00,1,1,0,1
2338,2016,2016-10-16 22:45:00,1,0,1,0
2339,2016,2016-10-21 22:45:00,6,2,1,1
2340,2016,2016-10-22 19:00:00,1,3,1,0
2341,2016,2016-10-22 22:00:00,1,2,1,0
2342,2016,2016-10-22 22:00:00,1,1,0,0
2343,2016,2016-10-22 22:00:00,2,1,0,0
2344,2016,2016-10-22 22:00:00,1,0,0,0
2345,2016,2016-10-22 22:00:00,0,0,0,0
2346,2016,2016-10-23 17:00:00,0,2,0,0
2347,2016,2016-10-23 19:00:00,2,4,1,2
2348,2016,2016-10-23 22:45:00,0,0,0,0
2677,2016,2016-10-29 15:30:00,1,4,0,1
2678,2016,2016-10-29 18:00:00,1,1,1,0
2679,2016,2016-10-29 18:00:00,1,0,0,0
2680,2016,2016-10-29 18:00:00,0,4,0,2
2681,2016,2016-10-29 18:00:00,2,0,1,0
2682,2016,2016-10-29 18:00:00,0,0,0,0
2683,2016,2016-10-29 20:30:00,2,4,2,3
2684,2016,2016-10-30 17:30:00,2,0,0,0
2685,2016,2016-10-30 20:00:00,0,2,0,1
2686,2016,2016-11-01 00:00:00,3,1,1,1
2687,2016,2016-11-05 19:00:00,1,2,1,1
2688,2016,2016-11-05 19:00:00,3,2,2,0
2689,2016,2016-11-05 19:00:00,1,1,1,0
2690,2016,2016-11-05 19:00:00,1,1,0,0
2691,2016,2016-11-05 21:30:00,5,0,3,0
2692,2016,2016-11-06 16:00:00,1,1,1,0
2693,2016,2016-11-06 18:15:00,6,1,3,0
2694,2016,2016-11-06 18:15:00,2,1,0,1
2695,2016,2016-11-06 19:00:00,1,3,0,3
2696,2016,2016-11-06 20:30:00,1,2,0,0
2697,2016,2016-11-19 16:30:00,1,1,0,0
2698,2016,2016-11-19 19:00:00,0,0,0,0
2699,2016,2016-11-19 19:00:00,0,1,0,1
2700,2016,2016-11-19 19:00:00,3,0,1,0
2701,2016,2016-11-19 19:00:00,2,1,2,1
2702,2016,2016-11-19 19:00:00,1,1,0,1
2703,2016,2016-11-19 19:00:00,1,2,0,1
2704,2016,2016-11-19 21:30:00,3,2,0,1
2705,2016,2016-11-20 20:00:00,0,1,0,1
2706,2016,2016-11-22 00:00:00,4,0,3,0
2707,2016,2016-11-26 16:30:00,1,2,1,1
2708,2016,2016-11-26 19:00:00,1,1,0,1
2709,2016,2016-11-26 19:00:00,5,4,1,1
2710,2016,2016-11-26 19:00:00,2,0,0,0
2711,2016,2016-11-26 19:00:00,2,2,1,1
2712,2016,2016-11-26 21:30:00,2,1,1,1
2713,2016,2016-11-27 16:00:00,0,1,0,1
2714,2016,2016-11-27 18:15:00,3,1,1,1
2715,2016,2016-11-27 20:30:00,1,0,1,0
2716,2016,2016-11-27 20:30:00,1,1,1,1
2745,2016,2016-11-01 00:00:00,2,1,0,0
2746,2016,2016-11-05 21:00:00,5,1,3,1
2747,2016,2016-11-05 23:45:00,1,1,0,0
2748,2016,2016-11-06 15:30:00,0,4,0,3
2749,2016,2016-11-06 18:00:00,1,2,0,1
2750,2016,2016-11-06 18:00:00,1,2,0,0
2751,2016,2016-11-06 18:00:00,1,1,1,1
2752,2016,2016-11-06 18:00:00,0,3,0,3
2753,2016,2016-11-06 21:00:00,3,0,0,0
2754,2016,2016-11-06 21:00:00,1,1,1,0
2755,2016,2016-11-06 23:45:00,3,0,1,0
2756,2016,2016-11-19 18:00:00,1,0,0,0
2757,2016,2016-11-19 21:00:00,1,2,0,0
2758,2016,2016-11-19 23:45:00,3,0,1,0
2759,2016,2016-11-20 15:30:00,3,2,0,0
2760,2016,2016-11-20 18:00:00,3,1,1,0
2761,2016,2016-11-20 18:00:00,0,2,0,0
2762,2016,2016-11-20 18:00:00,0,4,0,1
2763,2016,2016-11-20 18:00:00,2,1,0,1
2764,2016,2016-11-20 18:00:00,3,1,1,1
2765,2016,2016-11-20 23:45:00,2,2,1,0
2766,2016,2016-11-26 21:00:00,2,1,2,0
2767,2016,2016-11-26 23:45:00,1,4,1,1
2768,2016,2016-11-27 15:30:00,0,1,0,1
2769,2016,2016-11-27 18:00:00,2,1,1,0
2770,2016,2016-11-27 18:00:00,1,1,1,0
2771,2016,2016-11-27 18:00:00,3,1,3,0
2772,2016,2016-11-27 18:00:00,0,2,0,1
2773,2016,2016-11-27 23:45:00,3,2,2,0
2774,2016,2016-11-28 22:00:00,1,1,1,0
2775,2016,2016-11-29 00:00:00,4,2,3,1
2776,2016,2016-11-04 23:45:00,3,2,1,1
2777,2016,2016-11-05 16:00:00,1,1,0,0
2778,2016,2016-11-05 19:15:00,2,0,0,0
2779,2016,2016-11-05 21:30:00,0,1,0,0
2780,2016,2016-11-05 23:45:00,1,0,0,0
2781,2016,2016-11-06 15:00:00,3,0,2,0
2782,2016,2016-11-06 19:15:00,0,0,0,0
2783,2016,2016-11-06 19:15:00,2,1,1,1
2784,2016,2016-11-06 21:30:00,2,0,1,0
2785,2016,2016-11-06 23:45:00,1,2,1,1
2786,2016,2016-11-18 23:45:00,2,0,2,0
2787,2016,2016-11-19 16:00:00,2,3,2,1
2788,2016,2016-11-19 19:15:00,0,0,0,0
2789,2016,2016-11-19 21:30:00,1,0,1,0
2790,2016,2016-11-19 23:45:00,0,3,0,1
2791,2016,2016-11-20 15:00:00,0,1,0,0
2792,2016,2016-11-20 19:15:00,1,1,0,1
2793,2016,2016-11-20 21:30:00,1,3,1,1
2794,2016,2016-11-20 23:45:00,1,0,0,0
2795,2016,2016-11-21 23:45:00,2,0,1,0
2796,2016,2016-11-25 23:45:00,3,1,2,0
2797,2016,2016-11-26 16:00:00,4,3,2,1
2798,2016,2016-11-26 19:15:00,2,1,2,1
2799,2016,2016-11-26 21:30:00,3,0,0,0
2800,2016,2016-11-26 23:45:00,2,1,0,0
2801,2016,2016-11-27 15:00:00,0,2,0,2
2802,2016,2016-11-27 19:15:00,0,3,0,2
2803,2016,2016-11-27 21:30:00,3,1,2,0
2804,2016,2016-11-27 23:45:00,1,1,0,0
2805,2016,2016-11-28 23:45:00,3,1,1,0
2806,2016,2016-11-04 23:30:00,3,0,2,0
2807,2016,2016-11-05 18:30:00,2,5,0,3
2808,2016,2016-11-05 18:30:00,0,2,0,0
2809,2016,2016-11-05 18:30:00,1,1,1,1
2810,2016,2016-11-05 18:30:00,3,2,1,0
2811,2016,2016-11-05 18:30:00,0,3,0,1
2812,2016,2016-11-05 21:30:00,1,0,1,0
2813,2016,2016-11-06 18:30:00,3,1,3,0
2814,2016,2016-11-06 20:30:00,3,1,2,1
2815,2016,2016-11-18 23:30:00,2,3,2,1
2816,2016,2016-11-19 18:30:00,1,2,1,0
2817,2016,2016-11-19 18:30:00,4,2,2,0
2818,2016,2016-11-19 18:30:00,0,1,0,0
2819,2016,2016-11-19 18:30:00,0,0,0,0
2820,2016,2016-11-19 18:30:00,0,1,0,0
2821,2016,2016-11-19 21:30:00,1,0,1,0
2822,2016,2016-11-20 18:30:00,2,2,1,1
2823,2016,2016-11-20 20:30:00,1,2,1,0
2824,2016,2016-11-25 23:30:00,1,4,1,3
2825,2016,2016-11-26 18:30:00,0,0,0,0
2826,2016,2016-11-26 18:30:00,1,1,1,0
2827,2016,2016-11-26 18:30:00,2,2,2,2
2828,2016,2016-11-26 18:30:00,1,1,1,0
2829,2016,2016-11-26 18:30:00,2,1,0,0
2830,2016,2016-11-26 21:30:00,2,1,1,1
2831,2016,2016-11-27 18:30:00,3,1,1,1
2832,2016,2016-11-27 20:30:00,2,1,1,1
2833,2016,2016-11-04 23:45:00,3,1,2,0
2834,2016,2016-11-05 20:00:00,6,0,2,0
2835,2016,2016-11-05 23:00:00,1,1,0,1
2836,2016,2016-11-05 23:00:00,2,1,1,0
2837,2016,2016-11-05 23:00:00,3,3,3,1
2838,2016,2016-11-05 23:00:00,1,0,0,0
2839,2016,2016-11-05 23:00:00,2,1,1,0
2840,2016,2016-11-06 18:00:00,1,0,1,0
2841,2016,2016-11-06 20:00:00,0,0,0,0
2842,2016,2016-11-06 23:45:00,4,0,2,0
2843,2016,2016-11-18 22:00:00,0,3,0,0
2844,2016,2016-11-18 23:45:00,0,1,0,1
2845,2016,2016-11-19 20:00:00,2,0,1,0
2846,2016,2016-11-19 23:00:00,1,1,1,0
2847,2016,2016-11-19 23:00:00,1,1,1,0
2848,2016,2016-11-19 23:00:00,1,0,0,0
2849,2016,2016-11-19 23:00:00,1,2,0,1
2850,2016,2016-11-20 18:00:00,1,1,0,1
2851,2016,2016-11-20 20:00:00,1,0,0,0
2852,2016,2016-11-20 23:45:00,0,1,0,0
2853,2016,2016-11-25 23:45:00,1,0,1,0
2854,2016,2016-11-26 20:10:00,4,0,3,0
2855,2016,2016-11-26 23:00:00,0,0,0,0
2856,2016,2016-11-26 23:00:00,1,1,0,0
2857,2016,2016-11-26 23:00:00,3,3,1,1
2858,2016,2016-11-26 23:00:00,3,2,0,1
2859,2016,2016-11-26 23:00:00,0,0,0,0
2860,2016,2016-11-27 18:00:00,1,2,1,0
2861,2016,2016-11-27 20:00:00,1,1,1,0
2862,2016,2016-11-27 23:45:00,1,2,0,1
2863,2016,2016-11-29 22:00:00,2,1,1,1
2864,2016,2016-11-29 22:00:00,4,2,2,1
2865,2016,2016-11-30 00:00:00,1,1,0,1
2866,2016,2016-11-30 22:00:00,1,0,1,0
2867,2016,2016-11-30 22:00:00,0,6,0,3
2868,2016,2016-11-30 22:00:00,0,1,0,1
2869,2016,2016-11-30 22:00:00,1,1,0,0
2870,2016,2016-11-30 22:00:00,4,0,1,0
2871,2016,2016-11-30 22:00:00,0,0,0,0
3066,2016,2016-12-02 23:45:00,3,0,2,0
3067,2016,2016-12-03 23:45:00,3,1,2,0
3068,2016,2016-12-04 15:30:00,2,1,1,1
3069,2016,2016-12-04 18:00:00,0,2,0,0
3070,2016,2016-12-04 18:00:00,1,1,0,1
3071,2016,2016-12-04 18:00:00,2,0,0,0
3072,2016,2016-12-04 18:00:00,3,0,2,0
3073,2016,2016-12-04 23:45:00,2,1,1,0
3074,2016,2016-12-05 22:00:00,0,0,0,0
3075,2016,2016-12-06 00:00:00,1,0,0,0
3076,2016,2016-12-10 21:00:00,2,1,1,0
3077,2016,2016-12-10 23:45:00,1,2,0,2
3078,2016,2016-12-11 15:30:00,0,5,0,2
3079,2016,2016-12-11 18:00:00,1,3,1,1
3080,2016,2016-12-11 18:00:00,0,2,0,1
3081,2016,2016-12-11 18:00:00,1,3,0,1
3082,2016,2016-12-11 18:00:00,0,0,0,0
3083,2016,2016-12-11 23:45:00,2,0,1,0
3084,2016,2016-12-12 22:00:00,2,1,2,0
3085,2016,2016-12-13 00:00:00,1,0,0,0
3086,2016,2016-12-15 23:00:00,1,0,1,0
3087,2016,2016-12-17 18:00:00,2,0,1,0
3088,2016,2016-12-17 21:00:00,0,0,0,0
3089,2016,2016-12-17 23:45:00,1,0,1,0
3090,2016,2016-12-18 15:30:00,0,1,0,0
3091,2016,2016-12-18 18:00:00,2,0,1,0
3092,2016,2016-12-18 14:00:00,5,3,3,0
3093,2016,2016-12-18 18:00:00,0,3,0,2
3094,2016,2016-12-18 18:00:00,2,1,2,0
3095,2016,2016-12-18 23:45:00,3,1,2,0
3096,2016,2016-12-18 23:45:00,3,4,1,1
3097,2016,2016-12-20 23:45:00,2,1,0,0
3098,2016,2016-12-21 19:45:00,3,0,0,0
3099,2016,2016-12-22 23:45:00,1,1,1,0
3100,2016,2016-12-22 19:45:00,3,1,1,1
3101,2016,2016-12-22 19:45:00,0,0,0,0
3102,2016,2016-12-22 19:45:00,1,0,0,0
3103,2016,2016-12-22 23:45:00,4,3,1,2
3104,2016,2016-12-22 23:45:00,3,3,0,1
3105,2016,2016-12-03 16:30:00,1,3,1,0
3106,2016,2016-12-03 19:00:00,3,0,2,0
3107,2016,2016-12-03 19:00:00,2,0,2,0
3108,2016,2016-12-03 15:00:00,2,1,0,0
3109,2016,2016-12-03 19:00:00,5,0,2,0
3110,2016,2016-12-03 19:00:00,3,1,2,0
3111,2016,2016-12-03 21:30:00,1,5,0,1
3112,2016,2016-12-04 17:30:00,4,3,0,2
3113,2016,2016-12-04 20:00:00,1,1,0,1
